TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
7329;2024-03-05 11:38:32;81903749.82;20;7;15;7;1512;2024-03-07;2
7330;2024-03-05 11:38:51;266066978.72;10;2;13;2;5369;2024-03-07;2
7331;2024-03-05 11:39:14;101954044.86;4;1;28;1;4587;2024-03-06;1
7332;2024-03-05 11:40:14;15071282.94;23;0;3;0;6547;2024-03-06;2
7333;2024-03-05 11:41:18;101364083.09;18;7;16;7;676;2024-03-07;2
7334;2024-03-05 11:41:24;80081561.08;26;0;10;0;1233;2024-03-07;2
7335;2024-03-05 11:41:33;27069096.46;23;5;1;5;966;2024-03-06;1
7336;2024-03-05 11:41:39;44733506.22;12;6;1;6;2793;2024-03-07;2
7337;2024-03-05 11:42:06;38514206.02;3;4;6;4;4891;2024-03-06;1
7338;2024-03-05 11:43:29;217855367.91;10;0;17;0;7480;2024-03-07;2
7339;2024-03-05 11:44:17;49948817.01;19;2;25;2;2217;2024-03-07;2
7340;2024-03-05 11:45:18;145256519.52;20;6;8;6;4212;2024-03-07;2
7341;2024-03-05 11:46:09;85255303.74;6;1;25;1;4781;2024-03-07;2
7342;2024-03-05 11:46:12;73631228.16;30;2;4;2;4741;2024-03-07;2
7343;2024-03-05 11:46:41;98530320.88;15;2;3;2;4133;2024-03-07;2
7344;2024-03-05 11:46:42;205469006.52;28;0;16;0;4230;2024-03-06;1
7345;2024-03-05 11:47:05;96510076.56;16;0;19;0;7081;2024-03-07;2
7346;2024-03-05 11:47:09;120967473.76;12;5;18;5;6434;2024-03-07;2
7347;2024-03-05 11:47:27;104344494.84;4;0;26;0;3143;2024-03-06;2
7348;2024-03-05 11:47:42;120781107.9;17;2;8;2;5340;2024-03-07;2
7349;2024-03-05 11:48:18;23732824.17;2;7;25;7;4577;2024-03-06;1
7350;2024-03-05 11:48:27;198138948.52;7;2;26;2;4713;2024-03-07;2
7351;2024-03-05 11:48:57;30591570.93;23;0;10;0;534;2024-03-07;2
7352;2024-03-05 11:49:50;132724110.86;3;7;13;7;4747;2024-03-07;2
7353;2024-03-05 11:50:19;145395086.85;4;1;29;1;2708;2024-03-07;2
7354;2024-03-05 11:50:20;51146889.23;27;0;24;0;637;2024-03-07;2
7355;2024-03-05 11:50:38;21312469.5;18;0;30;0;12;2024-03-06;1
7356;2024-03-05 11:50:51;273630807.91;1;3;9;3;1604;2024-03-07;2
7357;2024-03-05 11:50:54;261232229.44;28;4;12;4;1895;2024-03-07;2
7358;2024-03-05 11:51:36;205508143.39;4;6;12;6;1789;2024-03-07;2
7359;2024-03-05 11:51:44;36302841.76;20;1;29;1;5576;2024-03-07;2
7360;2024-03-05 11:51:52;120317363.86;21;0;28;0;3809;2024-03-07;2
7361;2024-03-05 11:51:59;86400717.06;15;0;5;0;2926;2024-03-06;2
7362;2024-03-05 11:52:04;121354425.58;8;8;3;8;499;2024-03-07;2
7363;2024-03-05 11:52:18;191261737.34;11;0;27;0;241;2024-03-07;2
7364;2024-03-05 11:52:25;180737896.22;29;0;2;0;4886;2024-03-07;2
7365;2024-03-05 11:53:16;38098949.51;16;0;22;0;7222;2024-03-07;2
7366;2024-03-05 11:53:56;315376743.81;26;3;10;3;3366;2024-03-07;2
7367;2024-03-05 11:54:19;80885645.68;24;0;12;0;5877;2024-03-06;2
7368;2024-03-05 11:54:21;86317279.65;5;1;22;1;442;2024-03-07;2
7369;2024-03-05 11:54:36;66997449.49;11;0;3;0;6227;2024-03-07;2
7370;2024-03-05 11:55:02;23888247.17;7;0;1;0;1951;2024-03-07;2
7371;2024-03-05 11:55:23;147203683.22;20;0;27;0;3321;2024-03-07;2
7372;2024-03-05 11:55:29;288255964.84;24;0;8;0;1659;2024-03-06;2
7373;2024-03-05 11:55:35;94024522.77;9;0;8;0;6569;2024-03-06;1
7374;2024-03-05 11:55:53;150470423.93;10;1;1;1;7300;2024-03-07;2
7375;2024-03-05 11:56:48;390967089.42;10;3;22;3;1710;2024-03-07;2
7376;2024-03-05 11:56:57;78654512.24;15;3;16;3;863;2024-03-07;2
7377;2024-03-05 11:56:58;164247438.53;2;0;28;0;906;2024-03-07;2
7378;2024-03-05 11:57:53;345330969.89;25;6;28;6;7242;2024-03-07;2
7379;2024-03-05 11:57:56;66354283.32;6;0;28;0;4300;2024-03-06;2
7380;2024-03-05 11:58:10;55211550.96;11;7;5;7;3561;2024-03-07;2
7381;2024-03-05 11:59:09;108441385.88;9;0;21;0;7436;2024-03-06;1
7382;2024-03-05 11:59:34;47619193.84;25;0;23;0;5245;2024-03-07;2
7383;2024-03-05 12:00:05;104814899.13;9;1;1;1;6640;2024-03-07;2
7384;2024-03-05 12:00:10;85394246.14;24;7;23;7;3836;2024-03-06;1
7385;2024-03-05 12:00:13;372915102.54;3;7;19;7;6056;2024-03-07;2
7386;2024-03-05 12:00:20;130802104.74;10;3;26;3;7324;2024-03-07;2
7387;2024-03-05 12:00:57;197638496.16;28;0;25;0;2119;2024-03-07;2
7388;2024-03-05 12:01:36;260877413.81;7;1;28;1;5930;2024-03-07;2
7389;2024-03-05 12:02:21;56794210.48;10;0;18;0;3172;2024-03-07;2
7390;2024-03-05 12:02:34;200051529.61;12;0;15;0;5900;2024-03-07;2
7391;2024-03-05 12:02:48;46723482.81;4;7;8;7;4417;2024-03-07;2
7392;2024-03-05 12:03:01;76305933.45;8;0;13;0;794;2024-03-07;2
7393;2024-03-05 12:03:31;26443552.71;10;0;22;0;2052;2024-03-07;2
7394;2024-03-05 12:04:07;96510076.56;19;8;16;8;7081;2024-03-07;2
7395;2024-03-05 12:05:02;120885432.93;3;5;27;5;3032;2024-03-07;2
7396;2024-03-05 12:05:03;73909577.89;7;2;12;2;1440;2024-03-07;2
7397;2024-03-05 12:06:05;104568142.92;22;3;18;3;6432;2024-03-07;2
7398;2024-03-05 12:06:23;174366219.91;26;0;15;0;1495;2024-03-06;1
7399;2024-03-05 12:06:49;49050015.85;22;3;6;3;2402;2024-03-07;2
7400;2024-03-05 12:06:54;49518660.15;20;2;28;2;7483;2024-03-06;1
7401;2024-03-05 12:06:56;101358583.17;15;8;23;8;5086;2024-03-07;2
7402;2024-03-05 12:07:43;75031718.46;25;0;9;0;1758;2024-03-07;2
7403;2024-03-05 12:08:03;273228866.05;21;0;20;0;3012;2024-03-07;2
7404;2024-03-05 12:08:34;166660785.88;26;4;3;4;6607;2024-03-07;2
7405;2024-03-05 12:08:43;273228866.05;20;1;21;1;3012;2024-03-07;2
7406;2024-03-05 12:09:07;264989712.94;22;0;14;0;5616;2024-03-07;2
7407;2024-03-05 12:09:08;68037758.41;23;0;25;0;2453;2024-03-06;2
7408;2024-03-05 12:10:47;186691684.19;19;0;29;0;5481;2024-03-07;2
7409;2024-03-05 12:11:04;36426934.34;25;0;7;0;114;2024-03-07;2
7410;2024-03-05 12:12:03;151911250.96;10;0;14;0;3215;2024-03-07;2
7411;2024-03-05 12:12:09;101709416.05;4;0;19;0;2964;2024-03-07;2
7412;2024-03-05 12:12:35;202330661.18;7;8;21;8;546;2024-03-07;2
7413;2024-03-05 12:12:42;359936601.32;13;0;25;0;5004;2024-03-07;2
7414;2024-03-05 12:12:54;138562189.1;9;6;24;6;2535;2024-03-06;1
7415;2024-03-05 12:12:55;357216330.46;30;0;28;0;2120;2024-03-07;2
7416;2024-03-05 12:13:29;372288264.52;21;4;22;4;4066;2024-03-07;2
7417;2024-03-05 12:13:48;54425412.11;20;0;24;0;212;2024-03-07;2
7418;2024-03-05 12:13:49;11963683.87;23;8;26;8;6181;2024-03-07;2
7419;2024-03-05 12:14:00;337283898.14;1;5;9;5;6629;2024-03-07;2
7420;2024-03-05 12:14:04;117687069.55;2;0;7;0;1689;2024-03-07;2
7421;2024-03-05 12:14:34;116910001.18;1;3;29;3;4746;2024-03-07;2
7422;2024-03-05 12:14:37;125443733.1;18;0;10;0;256;2024-03-07;2
7423;2024-03-05 12:14:38;108441385.88;21;7;9;7;7436;2024-03-06;1
7424;2024-03-05 12:14:40;174814692.8;26;0;28;0;5154;2024-03-06;2
7425;2024-03-05 12:15:22;102835014.62;22;7;14;7;2364;2024-03-06;1
7426;2024-03-05 12:15:26;103605780.89;20;8;26;8;741;2024-03-07;2
7427;2024-03-05 12:15:33;69011488.94;21;0;14;0;2922;2024-03-06;2
7428;2024-03-05 12:16:29;12878089.22;6;2;16;2;2532;2024-03-07;2
7429;2024-03-05 12:16:29;357216330.46;28;2;30;2;2120;2024-03-07;2
7430;2024-03-05 12:16:57;15762425.91;29;2;3;2;1501;2024-03-07;2
7431;2024-03-05 12:17:16;261669495.5;12;5;24;5;6749;2024-03-07;2
7432;2024-03-05 12:20:27;177722819.62;15;0;26;0;4509;2024-03-07;2
7433;2024-03-05 12:21:07;146708645.44;27;0;2;0;5506;2024-03-07;2
7434;2024-03-05 12:21:54;61281654.51;27;8;6;8;3466;2024-03-07;2
7435;2024-03-05 12:22:23;237490309.56;28;0;15;0;1532;2024-03-06;2
7436;2024-03-05 12:22:42;27777076.33;27;0;1;0;359;2024-03-07;2
7437;2024-03-05 12:23:15;78603892.27;20;0;24;0;7164;2024-03-07;2
7438;2024-03-05 12:24:39;280306595.1;17;1;29;1;3670;2024-03-07;2
7439;2024-03-05 12:25:20;29876111.92;13;0;26;0;3524;2024-03-07;2
7440;2024-03-05 12:25:21;86531340.91;13;3;2;3;3781;2024-03-07;2
7441;2024-03-05 12:25:48;366474443.82;22;0;14;0;7482;2024-03-06;2
7442;2024-03-05 12:26:09;105603464.97;5;4;30;4;7157;2024-03-07;2
7443;2024-03-05 12:26:11;11507679.48;23;4;25;4;4800;2024-03-07;2
7444;2024-03-05 12:27:20;36975882.76;8;0;11;0;3510;2024-03-07;2
7445;2024-03-05 12:28:38;258824430.25;19;7;24;7;5303;2024-03-07;2
7446;2024-03-05 12:28:43;80080455.39;26;0;24;0;6096;2024-03-06;2
7447;2024-03-05 12:28:57;84693521.38;8;3;15;3;6431;2024-03-07;2
7448;2024-03-05 12:29:52;54052358.84;1;7;17;7;4040;2024-03-06;1
7449;2024-03-05 12:33:44;402422904.11;6;8;19;8;1243;2024-03-06;1
7450;2024-03-05 12:35:29;81698115.04;25;0;6;0;4880;2024-03-07;2
7451;2024-03-05 12:36:00;50986711.46;11;0;29;0;4083;2024-03-06;1
7452;2024-03-05 12:36:47;18189530.06;19;5;5;5;3709;2024-03-07;2
7453;2024-03-05 12:36:52;353040212.66;22;0;25;0;5881;2024-03-07;2
7454;2024-03-05 12:37:09;356000090.96;5;1;13;1;5562;2024-03-07;2
7455;2024-03-05 12:38:53;94506550.41;8;0;9;0;4896;2024-03-07;2
7456;2024-03-05 12:39:08;162073333.95;7;0;22;0;5575;2024-03-07;2
7457;2024-03-05 12:39:44;230089635.89;5;0;7;0;2934;2024-03-05;1
7458;2024-03-05 12:39:58;56666955.05;22;0;29;0;229;2024-03-07;2
7459;2024-03-05 12:39:59;80957600.27;20;0;7;0;4516;2024-03-05;1
7460;2024-03-05 12:40:04;445301633.95;13;0;20;0;976;2024-03-07;2
7461;2024-03-05 12:41:08;22029754.11;1;8;18;8;1764;2024-03-07;2
7462;2024-03-05 12:41:12;106989445.58;8;0;2;0;3892;2024-03-06;2
7463;2024-03-05 12:41:27;38519951.47;7;0;30;0;1259;2024-03-07;2
7464;2024-03-05 12:42:58;87464827.43;3;4;13;4;6974;2024-03-07;2
7465;2024-03-05 12:43:41;101065780.46;22;6;2;6;4555;2024-03-07;2
7466;2024-03-05 12:43:48;145382470.23;15;0;6;0;1384;2024-03-07;2
7467;2024-03-05 12:44:59;172247534.2;7;0;23;0;403;2024-03-06;1
7468;2024-03-05 12:45:02;94506550.41;9;8;8;8;4896;2024-03-07;2
7469;2024-03-05 12:45:15;89536921.53;13;5;5;5;1637;2024-03-07;2
7470;2024-03-05 12:45:37;101954044.86;28;0;4;0;4587;2024-03-06;1
7471;2024-03-05 12:46:12;255100029.66;12;0;11;0;1341;2024-03-07;2
7472;2024-03-05 12:47:14;270130249.65;23;6;21;6;2090;2024-03-07;2
7473;2024-03-05 12:47:20;179866799.8;1;1;12;1;4289;2024-03-06;1
7474;2024-03-05 12:47:39;64382779.23;16;0;24;0;6946;2024-03-06;2
7475;2024-03-05 12:48:42;126534830.61;10;0;15;0;61;2024-03-06;2
7476;2024-03-05 12:48:43;174837113.1;29;8;17;8;5499;2024-03-07;2
7477;2024-03-05 12:50:09;51929086.14;11;5;6;5;2855;2024-03-07;2
7478;2024-03-05 12:51:56;173606572.23;21;0;13;0;6246;2024-03-05;1
7479;2024-03-05 12:52:09;238756836.61;8;8;7;8;1279;2024-03-07;2
7480;2024-03-05 12:52:18;46525421.55;25;5;11;5;4991;2024-03-07;2
7481;2024-03-05 12:53:05;93949768.53;27;0;10;0;645;2024-03-07;2
7482;2024-03-05 12:53:06;171462799.96;29;0;1;0;3668;2024-03-06;2
7483;2024-03-05 12:53:50;31749953.65;20;5;4;5;1848;2024-03-07;2
7484;2024-03-05 12:53:51;152273881.56;14;5;8;5;2930;2024-03-07;2
7485;2024-03-05 12:54:59;260877413.81;28;0;7;0;5930;2024-03-07;2
7486;2024-03-05 12:55:06;115218525.46;20;0;30;0;116;2024-03-06;2
7487;2024-03-05 12:55:09;71272974.45;25;0;18;0;1498;2024-03-07;2
7488;2024-03-05 12:55:22;225766605.3;22;0;14;0;7239;2024-03-07;2
7489;2024-03-05 12:55:40;181426028.99;15;0;24;0;5401;2024-03-05;1
7490;2024-03-05 12:55:48;113486649.88;30;0;4;0;649;2024-03-07;2
7491;2024-03-05 12:56:00;64887303.9;28;0;6;0;3049;2024-03-07;2
7492;2024-03-05 12:56:15;258824430.25;24;0;19;0;5303;2024-03-07;2
7493;2024-03-05 12:56:18;24399988.59;25;0;13;0;346;2024-03-07;2
7494;2024-03-05 12:56:20;52125072.79;24;7;13;7;5013;2024-03-07;2
7495;2024-03-05 12:56:26;31197180.97;22;7;21;7;4384;2024-03-07;2
7496;2024-03-05 12:56:43;82519394.83;25;0;29;0;6104;2024-03-07;2
7497;2024-03-05 12:56:59;110933177.34;4;0;19;0;2456;2024-03-07;2
7498;2024-03-05 12:58:20;47237721.59;21;0;18;0;4679;2024-03-07;2
7499;2024-03-05 12:59:11;52295276.12;27;2;25;2;5914;2024-03-07;2
7500;2024-03-05 13:00:22;156258226.4;9;0;14;0;1357;2024-03-06;2
7501;2024-03-05 13:00:37;29564993.28;21;0;26;0;761;2024-03-05;1
7502;2024-03-05 13:00:44;309723906.83;12;1;13;1;4985;2024-03-07;2
7503;2024-03-05 13:01:19;104380411.32;28;0;4;0;2421;2024-03-07;2
7504;2024-03-05 13:02:00;64067256.95;24;0;11;0;7004;2024-03-07;2
7505;2024-03-05 13:02:04;43636576.82;2;3;3;3;1646;2024-03-06;1
7506;2024-03-05 13:02:13;49161205.15;16;0;15;0;1232;2024-03-07;2
7507;2024-03-05 13:02:52;278800393.06;14;7;10;7;931;2024-03-07;2
7508;2024-03-05 13:03:31;123853205.17;18;0;10;0;4506;2024-03-07;2
7509;2024-03-05 13:03:49;103605780.89;26;0;20;0;741;2024-03-07;2
7510;2024-03-05 13:04:08;86786167.72;20;2;14;2;1884;2024-03-06;1
7511;2024-03-05 13:04:42;136315054.12;20;0;4;0;4510;2024-03-07;2
7512;2024-03-05 13:04:45;201116889.74;13;0;12;0;1628;2024-03-07;2
7513;2024-03-05 13:05:19;159409917.93;27;0;29;0;5097;2024-03-07;2
7514;2024-03-05 13:06:22;73049385.54;19;0;14;0;5384;2024-03-07;2
7515;2024-03-05 13:06:36;329631893.03;30;0;25;0;6462;2024-03-07;2
7516;2024-03-05 13:08:08;203463929.9;11;0;8;0;1912;2024-03-07;2
7517;2024-03-05 13:08:16;147340734.06;4;3;17;3;5819;2024-03-07;2
7518;2024-03-05 13:08:22;238406074.66;3;3;13;3;60;2024-03-07;2
7519;2024-03-05 13:08:40;139023196.52;6;8;29;8;7185;2024-03-07;2
7520;2024-03-05 13:11:32;78654512.24;16;0;15;0;863;2024-03-07;2
7521;2024-03-05 13:13:12;61040454.85;12;2;1;2;3108;2024-03-07;2
7522;2024-03-05 13:13:53;90059794.13;29;0;20;0;5590;2024-03-07;2
7523;2024-03-05 13:14:44;94518153.5;28;0;29;0;692;2024-03-06;2
7524;2024-03-05 13:16:23;12586612.2;16;0;20;0;999;2024-03-07;2
7525;2024-03-05 13:16:27;284214117.95;13;0;12;0;4672;2024-03-06;2
7526;2024-03-05 13:16:31;43249413.72;21;7;4;7;4610;2024-03-07;2
7527;2024-03-05 13:16:46;134577090.64;27;0;6;0;1444;2024-03-07;2
7528;2024-03-05 13:17:14;42634945.27;11;7;9;7;6618;2024-03-06;1
7529;2024-03-05 13:17:27;66732835.52;29;6;6;6;7338;2024-03-07;2
7530;2024-03-05 13:17:37;96308600.83;17;0;19;0;308;2024-03-06;2
7531;2024-03-05 13:18:20;158178135.68;15;0;3;0;6277;2024-03-06;2
7532;2024-03-05 13:18:28;19113098.85;25;0;24;0;3672;2024-03-06;1
7533;2024-03-05 13:18:32;114568886.46;11;0;3;0;6126;2024-03-07;2
7534;2024-03-05 13:18:40;132625126.38;11;0;5;0;598;2024-03-07;2
7535;2024-03-05 13:18:58;96175509.24;5;8;15;8;5631;2024-03-07;2
7536;2024-03-05 13:19:01;93949768.53;10;8;27;8;645;2024-03-07;2
7537;2024-03-05 13:19:35;146681837.29;25;8;29;8;3661;2024-03-07;2
7538;2024-03-05 13:19:53;80081561.08;10;7;26;7;1233;2024-03-07;2
7539;2024-03-05 13:20:15;50240666.4;14;0;5;0;3339;2024-03-07;2
7540;2024-03-05 13:21:01;25414319.89;23;0;11;0;3443;2024-03-07;2
7541;2024-03-05 13:21:27;300197394.09;2;8;21;8;1709;2024-03-06;1
7542;2024-03-05 13:21:53;68146727.39;10;7;16;7;1276;2024-03-07;2
7543;2024-03-05 13:22:16;233385976.46;7;0;23;0;2858;2024-03-07;2
7544;2024-03-05 13:22:49;58603143.57;19;3;25;3;3340;2024-03-07;2
7545;2024-03-05 13:23:07;175546662.3;8;5;10;5;7466;2024-03-07;2
7546;2024-03-05 13:24:39;55461830.12;12;0;16;0;4663;2024-03-07;2
7547;2024-03-05 13:26:18;427789433.35;19;0;28;0;1771;2024-03-07;2
7548;2024-03-05 13:26:23;58932441.31;20;2;21;2;1115;2024-03-07;2
7549;2024-03-05 13:26:46;64863203.25;21;0;2;0;1662;2024-03-06;2
7550;2024-03-05 13:26:50;11110542.16;1;0;10;0;4783;2024-03-07;2
7551;2024-03-05 13:27:16;193532339.65;19;0;2;0;5990;2024-03-07;2
7552;2024-03-05 13:27:33;237627618.13;30;0;2;0;3761;2024-03-06;2
7553;2024-03-05 13:28:14;120967473.76;18;0;12;0;6434;2024-03-07;2
7554;2024-03-05 13:29:10;163221499.82;10;0;17;0;947;2024-03-07;2
7555;2024-03-05 13:29:59;164372061.8;26;4;24;4;4251;2024-03-07;2
7556;2024-03-05 13:30:05;227883251.43;28;7;17;7;4244;2024-03-07;2
7557;2024-03-05 13:30:21;52084012.93;26;0;9;0;1589;2024-03-07;2
7558;2024-03-05 13:30:27;23942660.09;30;1;18;1;5824;2024-03-06;1
7559;2024-03-05 13:31:02;61578092.09;26;0;10;0;4227;2024-03-07;2
7560;2024-03-05 13:31:17;243996068.64;7;5;13;5;2328;2024-03-07;2
7561;2024-03-05 13:31:18;128553770.7;12;5;18;5;6672;2024-03-07;2
7562;2024-03-05 13:31:22;153888147.84;21;1;7;1;6357;2024-03-06;1
7563;2024-03-05 13:31:29;158725709.5;22;3;1;3;5951;2024-03-06;1
7564;2024-03-05 13:32:36;71277741.76;21;0;2;0;4161;2024-03-07;2
7565;2024-03-05 13:33:36;119578390.39;3;0;6;0;2403;2024-03-07;2
7566;2024-03-05 13:34:03;69976770.18;11;2;14;2;1563;2024-03-07;2
7567;2024-03-05 13:34:03;53595741.54;13;3;10;3;3565;2024-03-06;1
7568;2024-03-05 13:34:04;148004285.92;3;0;2;0;5794;2024-03-07;2
7569;2024-03-05 13:34:14;136390940.25;19;6;10;6;6251;2024-03-07;2
7570;2024-03-05 13:34:55;61683363.77;13;2;6;2;2706;2024-03-06;1
7571;2024-03-05 13:34:55;130870019.49;5;0;12;0;6717;2024-03-06;2
7572;2024-03-05 13:35:12;63537928.98;6;3;8;3;7285;2024-03-07;2
7573;2024-03-05 13:35:33;51510478.32;29;0;16;0;1591;2024-03-05;1
7574;2024-03-05 13:36:12;102075413.71;9;0;11;0;2728;2024-03-07;2
7575;2024-03-05 13:36:32;57004171.58;14;6;8;6;3900;2024-03-07;2
7576;2024-03-05 13:37:12;262137850.5;5;0;22;0;3504;2024-03-07;2
7577;2024-03-05 13:37:14;128807401.99;13;1;30;1;6152;2024-03-07;2
7578;2024-03-05 13:37:51;11496260.03;30;3;23;3;3866;2024-03-06;1
7579;2024-03-05 13:37:57;92969611.15;5;6;3;6;3925;2024-03-07;2
7580;2024-03-05 13:38:37;139449961.96;26;1;14;1;2803;2024-03-07;2
7581;2024-03-05 13:39:04;103945319.02;30;0;18;0;1177;2024-03-05;1
7582;2024-03-05 13:39:21;328321068.88;13;0;3;0;4629;2024-03-06;1
7583;2024-03-05 13:39:43;206562882.12;23;5;12;5;1916;2024-03-06;1
7584;2024-03-05 13:39:57;67974528.76;10;0;8;0;1307;2024-03-07;2
7585;2024-03-05 13:40:04;60759793.46;8;4;3;4;4337;2024-03-07;2
7586;2024-03-05 13:40:33;77420607.01;17;8;16;8;1755;2024-03-07;2
7587;2024-03-05 13:41:20;98720130.45;16;0;12;0;407;2024-03-07;2
7588;2024-03-05 13:41:22;116858089.54;14;8;2;8;4574;2024-03-07;2
7589;2024-03-05 13:41:23;191959347.8;28;7;29;7;5060;2024-03-07;2
7590;2024-03-05 13:42:00;116289724.24;26;0;18;0;3242;2024-03-06;1
7591;2024-03-05 13:42:08;46884874.68;16;0;29;0;1716;2024-03-07;2
7592;2024-03-05 13:42:09;182197657.53;23;6;2;6;2792;2024-03-07;2
7593;2024-03-05 13:42:29;170282875.74;24;0;20;0;169;2024-03-05;1
7594;2024-03-05 13:42:30;108889008.36;8;0;6;0;7197;2024-03-06;2
7595;2024-03-05 13:43:26;261382929.61;25;3;30;3;3676;2024-03-07;2
7596;2024-03-05 13:44:12;14596309.81;1;3;15;3;4696;2024-03-07;2
7597;2024-03-05 13:45:06;58625015.5;2;0;13;0;3413;2024-03-06;2
7598;2024-03-05 13:45:08;101689862.5;12;7;26;7;6123;2024-03-06;1
7599;2024-03-05 13:45:20;151911250.96;14;5;10;5;3215;2024-03-07;2
7600;2024-03-05 13:45:40;140763574.35;8;4;1;4;5947;2024-03-07;2
7601;2024-03-05 13:45:45;167299320.08;3;0;1;0;4527;2024-03-07;2
7602;2024-03-05 13:45:57;340216714.29;20;7;30;7;4257;2024-03-06;1
7603;2024-03-05 13:46:01;160013324.01;20;3;12;3;5305;2024-03-07;2
7604;2024-03-05 13:46:48;266635988.23;5;5;22;5;3983;2024-03-07;2
7605;2024-03-05 13:49:16;94610740.88;15;1;16;1;2730;2024-03-07;2
7606;2024-03-05 13:49:46;144192750.06;7;0;16;0;2935;2024-03-06;2
7607;2024-03-05 13:49:47;232015748.37;12;1;17;1;666;2024-03-07;2
7608;2024-03-05 13:50:30;136093637.86;1;3;12;3;1025;2024-03-07;2
7609;2024-03-05 13:51:03;178972986.11;10;2;22;2;4479;2024-03-06;1
7610;2024-03-05 13:51:32;280698802.36;11;0;6;0;5532;2024-03-07;2
7611;2024-03-05 13:52:17;385207386.98;30;0;5;0;3842;2024-03-07;2
7612;2024-03-05 13:52:24;38333280.1;20;8;1;8;1221;2024-03-07;2
7613;2024-03-05 13:53:02;157850645.77;29;0;25;0;5753;2024-03-05;1
7614;2024-03-05 13:53:27;25794007.11;6;0;27;0;4909;2024-03-05;1
7615;2024-03-05 13:53:28;187443842.81;13;0;23;0;6583;2024-03-07;2
7616;2024-03-05 13:53:46;227356036.51;22;8;26;8;3804;2024-03-07;2
7617;2024-03-05 13:54:42;41871487.04;6;2;3;2;38;2024-03-07;2
7618;2024-03-05 13:54:42;110359284.24;30;0;12;0;323;2024-03-07;2
7619;2024-03-05 13:54:55;90059794.13;20;3;29;3;5590;2024-03-07;2
7620;2024-03-05 13:55:20;174862382.15;7;0;23;0;3835;2024-03-07;2
7621;2024-03-05 13:56:08;62883027.39;6;0;13;0;4322;2024-03-07;2
7622;2024-03-05 13:57:27;19931941.05;3;7;6;7;1217;2024-03-07;2
7623;2024-03-05 13:57:42;247916384.03;21;0;9;0;1508;2024-03-06;2
7624;2024-03-05 13:57:56;50963905.85;27;6;18;6;3688;2024-03-07;2
7625;2024-03-05 13:57:59;57667853.98;15;0;29;0;7419;2024-03-07;2
7626;2024-03-05 13:58:48;198833623.83;22;0;25;0;2521;2024-03-07;2
7627;2024-03-05 14:00:00;105948615.13;22;6;27;6;6000;2024-03-07;2
7628;2024-03-05 14:00:04;134313201.6;3;0;27;0;90;2024-03-07;2
7629;2024-03-05 14:00:48;75629174.47;15;0;9;0;1792;2024-03-07;2
7630;2024-03-05 14:01:24;35625285.32;3;6;24;6;7411;2024-03-07;2
7631;2024-03-05 14:01:37;196014002.72;8;2;13;2;178;2024-03-07;2
7632;2024-03-05 14:01:58;48791687.82;15;4;8;4;2300;2024-03-07;2
7633;2024-03-05 14:02:21;140052784.92;29;0;27;0;3263;2024-03-07;2
7634;2024-03-05 14:02:29;115013905.93;15;0;1;0;7398;2024-03-06;1
7635;2024-03-05 14:03:00;212152471.82;21;0;12;0;351;2024-03-05;1
7636;2024-03-05 14:03:41;196153263.99;23;8;30;8;2667;2024-03-07;2
7637;2024-03-05 14:03:45;126711099.81;23;8;7;8;1932;2024-03-07;2
7638;2024-03-05 14:04:02;43347600.31;15;0;8;0;6377;2024-03-06;2
7639;2024-03-05 14:04:35;56793326.97;23;0;28;0;5889;2024-03-06;2
7640;2024-03-05 14:04:45;180053226.08;24;0;17;0;1034;2024-03-07;2
7641;2024-03-05 14:05:24;369874869.27;1;2;17;2;6010;2024-03-07;2
7642;2024-03-05 14:05:54;43303761.38;14;1;11;1;587;2024-03-07;2
7643;2024-03-05 14:06:10;58110016.74;21;6;23;6;4316;2024-03-07;2
7644;2024-03-05 14:07:02;104295056.81;6;6;8;6;1143;2024-03-06;1
7645;2024-03-05 14:07:41;54888896.79;24;0;7;0;1592;2024-03-06;2
7646;2024-03-05 14:07:53;75099756.4;4;0;23;0;592;2024-03-07;2
7647;2024-03-05 14:08:17;331876577.01;22;0;24;0;1540;2024-03-07;2
7648;2024-03-05 14:08:26;238188207.25;27;2;5;2;4806;2024-03-07;2
7649;2024-03-05 14:08:34;36558080.47;14;3;2;3;1347;2024-03-07;2
7650;2024-03-05 14:10:00;31319591.31;6;0;16;0;411;2024-03-06;2
7651;2024-03-05 14:10:38;43636576.82;3;0;2;0;1646;2024-03-06;1
7652;2024-03-05 14:11:14;26445982.56;7;0;23;0;2996;2024-03-07;2
7653;2024-03-05 14:11:15;144001748.75;21;7;13;7;701;2024-03-07;2
7654;2024-03-05 14:11:58;57675181.09;6;0;14;0;1031;2024-03-06;2
7655;2024-03-05 14:13:44;281610609.09;10;0;16;0;3953;2024-03-07;2
7656;2024-03-05 14:13:57;64816049.73;10;3;3;3;846;2024-03-06;1
7657;2024-03-05 14:14:14;109971546.63;4;0;29;0;3201;2024-03-06;2
7658;2024-03-05 14:15:46;73326683.28;18;0;19;0;7443;2024-03-07;2
7659;2024-03-05 14:16:50;32160788.68;16;0;29;0;4348;2024-03-07;2
7660;2024-03-05 14:18:27;151859559.08;15;7;29;7;6102;2024-03-06;1
7661;2024-03-05 14:18:36;68019812.33;9;4;28;4;7139;2024-03-07;2
